#timestep       power           acc-energy      avg-power       dt              acc-time       
1               58.720000       1.185616        58.720000       0.020191        0.020191       
2               58.720000       2.392018        58.720000       0.020545        0.040736       
3               58.720000       3.577457        58.720000       0.020188        0.060924       
4               81.139000       5.216222        64.301743       0.020197        0.081121       
5               81.139000       6.857745        67.662649       0.020231        0.101352       
6               81.139000       8.495860        69.901186       0.020189        0.121541       
7               81.139000       10.135111       71.502930       0.020203        0.141744       
8               81.139000       11.773470       72.704463       0.020192        0.161936       
9               96.328000       13.718236       75.323190       0.020189        0.182125       
10              96.328000       15.662617       77.418895       0.020185        0.202310       
11              96.328000       17.610754       79.137364       0.020224        0.222534       
