#timestep       power           acc-energy      avg-power       dt              acc-time       
1               18.570000       0.374817        18.570000       0.020184        0.020184       
2               18.570000       0.756078        18.570000       0.020531        0.040715       
3               18.570000       1.133476        18.570000       0.020323        0.061038       
4               28.863000       1.720030        21.140973       0.020322        0.081360       
5               28.863000       2.306179        22.683434       0.020308        0.101668       
6               28.863000       2.894927        23.716078       0.020398        0.122066       
7               28.863000       3.477700        24.446598       0.020191        0.142257       
8               28.863000       4.060126        24.995236       0.020179        0.162436       
9               41.867000       4.904960        26.859570       0.020179        0.182615       
10              41.867000       5.749208        28.351950       0.020165        0.202780       
11              41.867000       6.591656        29.571992       0.020122        0.222902       
12              41.867000       7.435569        30.591623       0.020157        0.243059       
13              41.867000       8.281366        31.456868       0.020202        0.263261       
14              94.179000       10.180674       35.919790       0.020167        0.283428       
15              94.179000       12.080359       39.790510       0.020171        0.303599       
16              94.179000       13.979667       43.178304       0.020167        0.323766       
17              94.179000       15.879446       46.169500       0.020172        0.343938       
18              94.179000       17.781485       48.832256       0.020196        0.364134       
