#timestep       power           acc-energy      avg-power       dt              acc-time       
1               18.941000       0.382835        18.941000       0.020212        0.020212       
2               18.941000       0.769573        18.941000       0.020418        0.040630       
3               18.941000       1.151404        18.941000       0.020159        0.060789       
4               18.941000       1.533312        18.941000       0.020163        0.080952       
5               36.095000       2.260951        22.361078       0.020159        0.101111       
6               36.095000       2.989312        24.645988       0.020179        0.121290       
7               36.095000       3.717168        26.278093       0.020165        0.141455       
8               36.095000       4.444374        27.501971       0.020147        0.161602       
9               36.095000       5.172843        28.455986       0.020182        0.181784       
10              51.921000       6.219518        30.798385       0.020159        0.201943       
11              51.921000       7.266921        32.716782       0.020173        0.222116       
12              51.921000       8.314271        34.315654       0.020172        0.242288       
13              51.921000       9.364425        35.672098       0.020226        0.262514       
