#timestep       power           acc-energy      avg-power       dt              acc-time       
1               120.488000      2.431930        120.488000      0.020184        0.020184       
2               120.488000      4.890126        120.488000      0.020402        0.040586       
3               120.488000      7.338442        120.488000      0.020320        0.060906       
4               120.488000      9.788204        120.488000      0.020332        0.081238       
5               120.488000      12.234352       120.488000      0.020302        0.101540       
6               156.939000      15.427746       126.573135      0.020348        0.121888       
7               156.939000      18.614393       130.909346      0.020305        0.142193       
8               156.939000      21.804806       134.165255      0.020329        0.162522       
9               156.939000      24.994748       136.696862      0.020326        0.182848       
10              156.939000      28.185004       138.722111      0.020328        0.203176       
11              155.490000      31.347048       140.247720      0.020336        0.223512       
12              155.490000      34.512514       141.520129      0.020358        0.243870       
13              155.490000      37.669272       142.593733      0.020302        0.264172       
14              155.490000      40.834582       143.516414      0.020357        0.284529       
15              155.490000      43.997559       144.315331      0.020342        0.304871       
16              147.812000      47.009820       144.534420      0.020379        0.325250       
