#timestep       power           acc-energy      avg-power       dt              acc-time       
1               251.940000      5.085661        251.940000      0.020186        0.020186       
2               251.940000      10.224481       251.940000      0.020397        0.040583       
3               251.940000      15.339871       251.940000      0.020304        0.060887       
4               251.940000      20.460803       251.940000      0.020326        0.081213       
5               251.940000      25.579720       251.940000      0.020318        0.101531       
6               255.513000      30.766634       252.535348      0.020300        0.121831       
7               255.513000      35.968879       252.961712      0.020360        0.142191       
8               255.513000      41.159370       253.280636      0.020314        0.162505       
9               255.513000      46.347561       253.528589      0.020305        0.182810       
10              255.513000      51.556960       253.727696      0.020388        0.203198       
