#timestep       power           acc-energy      avg-power       dt              acc-time       
1               225.767000      4.556430        225.767000      0.020182        0.020182       
2               225.767000      9.163431        225.767000      0.020406        0.040588       
3               225.767000      13.753048       225.767000      0.020329        0.060917       
4               225.767000      18.336570       225.767000      0.020302        0.081219       
5               204.388000      22.496479       221.483075      0.020353        0.101572       
6               204.388000      26.643716       218.636632      0.020291        0.121863       
7               204.388000      30.762747       216.614658      0.020153        0.142016       
8               204.388000      34.889954       215.092591      0.020193        0.162209       
9               204.388000      39.011438       213.908990      0.020165        0.182374       
10              182.618000      42.692469       210.794738      0.020157        0.202531       
11              182.618000      46.380440       208.239899      0.020195        0.222726       
12              182.618000      50.074254       206.106753      0.020227        0.242953       
13              182.618000      53.760216       204.305041      0.020184        0.263137       
14              182.618000      57.447273       202.759614      0.020190        0.283327       
15              160.287000      60.682826       199.934851      0.020186        0.303513       
16              160.287000      63.916937       197.463429      0.020177        0.323690       
17              160.287000      67.139988       195.289060      0.020108        0.343798       
18              160.287000      70.359673       193.356894      0.020087        0.363885       
19              160.287000      73.590578       191.621172      0.020157        0.384042       
20              137.802000      76.370458       188.935240      0.020173        0.404215       
21              137.802000      79.152543       186.502819      0.020189        0.424404       
22              137.802000      81.934489       184.291416      0.020188        0.444592       
23              137.802000      84.719192       182.270207      0.020208        0.464800       
24              137.802000      87.490390       180.426039      0.020110        0.484910       
25              115.431000      89.815402       177.833969      0.020142        0.505052       
26              115.431000      92.142029       175.439119      0.020156        0.525208       
27              115.431000      94.470965       173.219172      0.020176        0.545384       
28              115.431000      96.801863       171.155940      0.020193        0.565577       
29              115.431000      99.124219       169.241755      0.020119        0.585696       
30              110.207000      101.345331      167.277925      0.020154        0.605850       
31              110.207000      103.562145      165.443986      0.020115        0.625965       
32              110.207000      105.781934      163.722006      0.020142        0.646107       
33              110.207000      108.007565      162.100016      0.020195        0.666302       
34              110.207000      110.229668      160.575803      0.020163        0.686465       
35              107.638000      112.403310      159.063014      0.020194        0.706659       
36              107.638000      114.571032      157.638067      0.020139        0.726798       
37              107.638000      116.745535      156.285856      0.020202        0.747000       
38              107.638000      118.918746      155.005600      0.020190        0.767190       
39              107.638000      121.092495      153.790706      0.020195        0.787385       
40              83.253000       122.774206      152.026357      0.020200        0.807585       
41              83.253000       124.449007      150.354846      0.020117        0.827702       
42              83.253000       126.121393      148.764898      0.020088        0.847790       
43              83.253000       127.804269      147.239263      0.020214        0.868004       
