#timestep       power           acc-energy      avg-power       dt              acc-time       
1               123.296000      2.490086        123.296000      0.020196        0.020196       
2               123.296000      5.029614        123.296000      0.020597        0.040793       
3               123.296000      7.521919        123.296000      0.020214        0.061007       
4               123.296000      10.013115       123.296000      0.020205        0.081212       
5               135.425000      12.756961       125.717784      0.020261        0.101473       
6               135.425000      15.489566       127.327900      0.020178        0.121651       
7               135.425000      18.220411       128.479237      0.020165        0.141816       
8               135.425000      20.953694       129.344590      0.020183        0.161999       
9               135.425000      23.686842       130.018177      0.020182        0.182181       
10              159.390000      26.902535       132.946564      0.020175        0.202356       
11              159.390000      30.121416       135.346127      0.020195        0.222551       
12              159.390000      33.343325       137.348157      0.020214        0.242765       
13              159.390000      36.560931       139.040324      0.020187        0.262952       
14              183.053000      40.257137       142.179024      0.020192        0.283144       
15              183.053000      43.951696       144.898727      0.020183        0.303327       
16              183.053000      47.648268       147.280295      0.020194        0.323521       
17              183.053000      51.341912       149.380452      0.020178        0.343699       
18              183.053000      55.037752       151.248738      0.020190        0.363889       
19              209.110000      59.253828       154.286352      0.020162        0.384051       
20              209.110000      63.469904       157.020936      0.020162        0.404213       
21              209.110000      67.689952       159.497902      0.020181        0.424394       
22              209.110000      71.905610       161.747752      0.020160        0.444554       
23              209.110000      76.127959       163.805518      0.020192        0.464746       
24              232.601000      80.816963       166.665559      0.020159        0.484905       
25              232.601000      85.505966       169.297290      0.020159        0.505064       
26              232.601000      90.197063       171.728043      0.020168        0.525232       
27              232.601000      94.886067       173.978058      0.020159        0.545391       
28              232.601000      99.576001       176.068069      0.020163        0.565554       
29              254.632000      104.709637      178.772332      0.020161        0.585715       
30              254.632000      109.846073      181.297954      0.020172        0.605887       
31              254.632000      114.979200      183.659347      0.020159        0.626046       
32              254.632000      120.115127      185.874579      0.020170        0.646216       
33              254.632000      125.255638      187.957512      0.020188        0.666404       
34              276.811000      130.836978      190.566949      0.020163        0.686567       
35              276.811000      136.421087      193.028676      0.020173        0.706740       
36              276.811000      142.001319      195.352201      0.020159        0.726899       
37              276.811000      147.587089      197.552449      0.020179        0.747078       
38              276.811000      153.167598      199.635052      0.020160        0.767238       
39              288.070000      158.975666      201.899499      0.020162        0.787400       
40              288.070000      164.794104      204.054621      0.020198        0.807598       
