#timestep       power           acc-energy      avg-power       dt              acc-time       
1               235.773000      4.758371        235.773000      0.020182        0.020182       
2               216.669000      9.178852        226.169220      0.020402        0.040584       
3               216.669000      13.582866       222.998945      0.020326        0.060910       
4               216.669000      17.987530       221.414959      0.020329        0.081239       
5               216.669000      22.394794       220.464599      0.020341        0.101580       
6               194.404000      26.342167       216.123126      0.020305        0.121885       
7               194.404000      30.292456       213.019630      0.020320        0.142205       
8               194.404000      34.240024       210.693578      0.020306        0.162511       
9               194.404000      38.187397       208.884328      0.020305        0.182816       
10              194.404000      42.113969       207.443670      0.020198        0.203014       
11              172.068000      45.611768       204.223870      0.020328        0.223342       
12              172.068000      49.108878       201.541773      0.020324        0.243666       
13              172.068000      52.605644       199.272859      0.020322        0.263988       
14              172.068000      56.106539       197.326169      0.020346        0.284334       
15              172.068000      59.600552       195.642568      0.020306        0.304640       
16              149.627000      62.647556       192.759339      0.020364        0.325004       
17              149.627000      65.685433       190.223288      0.020303        0.345307       
18              149.627000      68.731988       187.962820      0.020361        0.365668       
19              149.627000      71.774953       185.943065      0.020337        0.386005       
20              149.627000      74.815074       184.127096      0.020318        0.406323       
21              127.160000      77.398965       181.413888      0.020320        0.426643       
22              127.160000      79.982984       178.947261      0.020321        0.446964       
23              127.160000      82.564713       176.697077      0.020303        0.467267       
24              127.160000      85.146443       174.634294      0.020303        0.487570       
25              127.160000      87.733894       172.732398      0.020348        0.507918       
26              122.024000      90.217937       170.778358      0.020357        0.528275       
27              122.024000      92.699905       168.970781      0.020340        0.548615       
28              122.024000      95.184924       167.290456      0.020365        0.568980       
29              122.024000      97.665916       165.728707      0.020332        0.589312       
30              122.024000      100.145687      164.271821      0.020322        0.609634       
31              121.101000      102.606944      162.879024      0.020324        0.629958       
32              121.101000      105.065658      161.574595      0.020303        0.650261       
33              121.101000      107.529458      160.346698      0.020345        0.670606       
34              121.101000      109.996043      159.189843      0.020368        0.690974       
35              121.101000      112.454878      158.102567      0.020304        0.711278       
36              102.892000      114.545849      156.568957      0.020322        0.731600       
37              102.892000      116.642273      155.114563      0.020375        0.751975       
38              102.892000      118.734068      153.739867      0.020330        0.772305       
39              102.892000      120.823598      152.437064      0.020308        0.792613       
40              102.892000      122.916730      151.197273      0.020343        0.812956       
41              80.292000       124.547059      149.469445      0.020305        0.833261       
42              80.292000       126.177228      147.823980      0.020303        0.853564       
43              80.292000       127.816309      146.246597      0.020414        0.873978       
44              80.292000       129.446879      144.748860      0.020308        0.894286       
45              80.292000       131.077288      143.317772      0.020306        0.914592       
46              66.967000       132.438057      141.658314      0.020320        0.934912       
47              66.967000       133.798023      140.070375      0.020308        0.955220       
48              66.967000       135.157721      138.548843      0.020304        0.975524       
49              66.967000       136.517486      137.089286      0.020305        0.995829       
50              66.967000       137.882475      135.682785      0.020383        1.016212       
