#timestep       power           acc-energy      avg-power       dt              acc-time       
1               21.428000       0.432481        21.428000       0.020183        0.020183       
2               21.428000       0.872827        21.428000       0.020550        0.040733       
3               21.428000       1.308287        21.428000       0.020322        0.061055       
4               21.428000       1.744453        21.428000       0.020355        0.081410       
5               35.617000       2.469473        24.266190       0.020356        0.101766       
6               35.617000       3.187547        26.143081       0.020161        0.121927       
7               35.617000       3.905586        27.487287       0.020160        0.142087       
8               35.617000       4.623874        28.497752       0.020167        0.162254       
9               35.617000       5.342055        29.284695       0.020164        0.182418       
10              50.611000       6.362323        31.406934       0.020159        0.202577       
11              50.611000       7.382843        33.145414       0.020164        0.222741       
12              50.611000       8.402553        34.594211       0.020148        0.242889       
13              50.611000       9.422719        35.821564       0.020157        0.263046       
14              50.611000       10.445517       36.876725       0.020209        0.283255       
15              63.999000       11.736697       38.680080       0.020175        0.303430       
16              63.999000       13.028196       40.258943       0.020180        0.323610       
17              63.999000       14.318864       41.651606       0.020167        0.343777       
18              63.999000       15.610044       42.890392       0.020175        0.363952       
19              63.999000       16.903976       44.001291       0.020218        0.384170       
