#timestep       power           acc-energy      avg-power       dt              acc-time       
1               251.577000      5.048144        251.577000      0.020066        0.020066       
2               251.577000      10.137547       251.577000      0.020230        0.040296       
3               251.577000      15.238774       251.577000      0.020277        0.060573       
4               254.125000      20.398782       252.216694      0.020305        0.080878       
5               254.125000      25.559298       252.599675      0.020307        0.101185       
6               254.125000      30.723880       252.854796      0.020323        0.121508       
7               254.125000      35.894308       253.036980      0.020346        0.141854       
8               254.125000      41.054316       253.173218      0.020305        0.162159       
9               256.032000      46.253302       253.491364      0.020306        0.182465       
10              256.032000      51.458432       253.746060      0.020330        0.202795       
11              256.032000      56.658442       253.954157      0.020310        0.223105       
