#timestep       power           acc-energy      avg-power       dt              acc-time       
1               79.830000       1.610969        79.830000       0.020180        0.020180       
2               79.830000       3.238224        79.830000       0.020384        0.040564       
3               79.830000       4.859731        79.830000       0.020312        0.060876       
4               79.830000       6.480440        79.830000       0.020302        0.081178       
5               79.830000       8.101787        79.830000       0.020310        0.101488       
6               138.149000      10.910080       89.561962       0.020328        0.121816       
7               138.149000      13.716991       96.507460       0.020318        0.142134       
8               138.149000      16.521830       101.712236      0.020303        0.162437       
9               138.149000      19.334406       105.770399      0.020359        0.182796       
10              138.149000      22.139521       109.007446      0.020305        0.203101       
11              144.689000      25.078300       112.251355      0.020311        0.223412       
12              144.689000      28.018235       114.955568      0.020319        0.243731       
13              144.689000      30.955712       117.241828      0.020302        0.264033       
14              144.689000      33.904184       119.208413      0.020378        0.284411       
