#timestep       power           acc-energy      avg-power       dt              acc-time       
1               41.050000       0.828594        41.050000       0.020185        0.020185       
2               41.050000       1.672787        41.050000       0.020565        0.040750       
3               41.050000       2.507170        41.050000       0.020326        0.061076       
4               41.050000       3.341634        41.050000       0.020328        0.081404       
5               41.050000       4.178726        41.050000       0.020392        0.101796       
6               89.074000       5.976150        48.994876       0.020179        0.121975       
7               89.074000       7.773663        54.684417       0.020180        0.142155       
8               89.074000       9.574472        58.966278       0.020217        0.162372       
9               89.074000       11.371897       62.294354       0.020179        0.182551       
10              89.074000       13.170657       64.961686       0.020194        0.202745       
11              104.113000      15.271761       68.505968       0.020181        0.222926       
12              104.113000      17.372658       71.461540       0.020179        0.243105       
13              104.113000      19.473866       73.964405       0.020182        0.263287       
14              104.113000      21.577053       76.112756       0.020201        0.283488       
15              104.113000      23.678262       77.973661       0.020182        0.303670       
16              116.890000      26.036050       80.397633       0.020171        0.323841       
17              116.890000      28.394539       82.537946       0.020177        0.344018       
18              116.890000      30.752444       84.440661       0.020172        0.364190       
19              116.890000      33.108129       86.142140       0.020153        0.384343       
20              116.890000      35.468722       87.677108       0.020195        0.404538       
