#timestep       power           acc-energy      avg-power       dt              acc-time       
1               18.412000       0.372199        18.412000       0.020215        0.020215       
2               18.412000       0.748135        18.412000       0.020418        0.040633       
3               26.520000       1.288533        21.120027       0.020377        0.061010       
4               26.520000       1.823309        22.461455       0.020165        0.081175       
5               26.520000       2.358111        23.269071       0.020166        0.101341       
6               26.520000       2.892675        23.808413       0.020157        0.121498       
7               26.520000       3.427450        24.194394       0.020165        0.141663       
8               64.581000       4.730630        29.229930       0.020179        0.161842       
9               64.581000       6.032648        33.145871       0.020161        0.182003       
10              64.581000       7.334730        36.280909       0.020162        0.202165       
11              64.581000       8.638556        38.850463       0.020189        0.222354       
12              64.581000       9.940896        40.990006       0.020166        0.242520       
13              83.274000       11.619700       44.235192       0.020160        0.262680       
14              83.274000       13.299420       47.019173       0.020171        0.282851       
15              83.274000       14.980639       49.434526       0.020189        0.303040       
16              83.274000       16.659526       51.545403       0.020161        0.323201       
17              83.274000       18.340828       53.410916       0.020190        0.343391       
18              101.330000      20.386579       56.071784       0.020189        0.363580       
19              101.330000      22.438107       58.459058       0.020246        0.383826       
