#timestep       power           acc-energy      avg-power       dt              acc-time       
1               60.510000       1.223210        60.510000       0.020215        0.020215       
2               60.510000       2.463665        60.510000       0.020500        0.040715       
3               60.510000       3.696132        60.510000       0.020368        0.061083       
4               72.945000       5.179615        63.616001       0.020337        0.081420       
5               72.945000       6.663389        65.480774       0.020341        0.101761       
6               72.945000       8.147382        66.724394       0.020344        0.122105       
7               72.945000       9.629989        67.612085       0.020325        0.142430       
8               72.945000       11.112669       68.278093       0.020326        0.162756       
9               87.111000       12.884681       70.370410       0.020342        0.183098       
10              87.111000       14.655212       72.043045       0.020325        0.203423       
11              87.111000       16.427486       73.413024       0.020345        0.223768       
12              87.111000       18.199323       74.554391       0.020340        0.244108       
13              87.111000       19.970290       75.519744       0.020330        0.264438       
14              99.397000       21.988944       77.222741       0.020309        0.284747       
15              99.397000       24.010480       78.700952       0.020338        0.305085       
16              99.397000       26.030625       79.993560       0.020324        0.325409       
17              99.397000       28.053155       81.135464       0.020348        0.345757       
18              99.397000       30.074094       82.149681       0.020332        0.366089       
19              99.397000       32.096724       83.057888       0.020349        0.386438       
20              112.829000      34.388281       84.544438       0.020310        0.406748       
21              112.829000      36.684351       85.892116       0.020350        0.427098       
