#timestep       power           acc-energy      avg-power       dt              acc-time       
1               252.074000      5.088618        252.074000      0.020187        0.020187       
2               252.074000      10.234961       252.074000      0.020416        0.040603       
3               252.074000      15.356096       252.074000      0.020316        0.060919       
4               252.074000      20.474711       252.074000      0.020306        0.081225       
5               251.190000      25.575124       251.897209      0.020305        0.101530       
6               251.190000      30.690608       251.779055      0.020365        0.121895       
7               251.190000      35.793282       251.694911      0.020314        0.142209       
8               251.190000      40.906505       251.631687      0.020356        0.162565       
9               251.190000      46.006918       251.582645      0.020305        0.182870       
10              261.471000      51.324715       252.572317      0.020338        0.203208       
