#timestep       power           acc-energy      avg-power       dt              acc-time       
1               245.188000      4.962605        245.188000      0.020240        0.020240       
2               245.188000      9.917119        245.188000      0.020207        0.040447       
3               245.188000      14.860845       245.188000      0.020163        0.060610       
4               245.188000      19.803835       245.188000      0.020160        0.080770       
5               241.030000      24.663482       244.357405      0.020162        0.100932       
6               241.030000      29.522164       243.803488      0.020158        0.121090       
7               241.030000      34.384704       243.407404      0.020174        0.141264       
8               241.030000      39.244109       243.110481      0.020161        0.161425       
9               248.406000      44.252471       243.698454      0.020162        0.181587       
10              248.406000      49.261081       244.168929      0.020163        0.201750       
11              248.406000      54.283851       244.554898      0.020220        0.221970       
