#timestep       power           acc-energy      avg-power       dt              acc-time       
1               10.616000       0.212968        10.616000       0.020061        0.020061       
2               10.607000       0.450352        10.611254       0.022380        0.042441       
3               10.607000       0.664497        10.609883       0.020189        0.062630       
4               10.607000       0.878716        10.609180       0.020196        0.082826       
5               10.607000       1.092776        10.608753       0.020181        0.103007       
6               10.607000       1.306963        10.608465       0.020193        0.123200       
7               10.614000       1.521153        10.609244       0.020180        0.143380       
8               10.614000       1.735493        10.609832       0.020194        0.163574       
9               10.614000       1.949757        10.610289       0.020187        0.183761       
10              10.614000       2.163937        10.610657       0.020179        0.203940       
11              10.614000       2.377608        10.610957       0.020131        0.224071       
12              10.620000       2.591590        10.611703       0.020149        0.244220       
13              10.620000       2.812433        10.612354       0.020795        0.265015       
14              10.620000       3.061260        10.612975       0.023430        0.288445       
15              10.620000       3.276570        10.613437       0.020274        0.308719       
16              10.620000       3.496701        10.613849       0.020728        0.329447       
17              10.644000       3.713051        10.615602       0.020326        0.349773       
18              10.644000       3.928869        10.617158       0.020276        0.370049       
19              10.644000       4.149870        10.618584       0.020763        0.390812       
20              10.644000       4.401377        10.620033       0.023629        0.414441       
21              10.644000       4.615715        10.621143       0.020137        0.434578       
22              10.646000       4.829902        10.622243       0.020119        0.454697       
23              10.646000       5.044057        10.623250       0.020116        0.474813       
24              10.646000       5.258223        10.624174       0.020117        0.494930       
25              10.646000       5.472378        10.625027       0.020116        0.515046       
26              10.646000       5.686522        10.625815       0.020115        0.535161       
27              10.646000       5.900549        10.626546       0.020104        0.555265       
28              10.646000       6.114534        10.627226       0.020100        0.575365       
29              10.646000       6.328422        10.627859       0.020091        0.595456       
30              10.646000       6.546197        10.628462       0.020456        0.615912       
31              10.646000       6.768677        10.629037       0.020898        0.636810       
32              10.646000       6.988112        10.629569       0.020612        0.657422       
33              10.646000       7.233205        10.630125       0.023022        0.680444       
34              10.646000       7.449648        10.630585       0.020331        0.700775       
35              10.646000       7.666092        10.631020       0.020331        0.721106       
36              10.646000       7.882494        10.631431       0.020327        0.741433       
37              10.646000       8.098852        10.631819       0.020323        0.761756       
38              10.646000       8.315339        10.632188       0.020335        0.782091       
39              10.646000       8.531623        10.632538       0.020316        0.802407       
40              10.646000       8.747875        10.632870       0.020313        0.822720       
41              10.646000       8.964223        10.633187       0.020322        0.843042       
42              10.646000       9.213329        10.633533       0.023399        0.866441       
43              10.646000       9.428953        10.633818       0.020254        0.886695       
44              10.646000       9.643629        10.634088       0.020165        0.906860       
45              10.646000       9.860180        10.634350       0.020341        0.927201       
46              10.646000       10.076592       10.634600       0.020328        0.947529       
47              10.646000       10.293153       10.634839       0.020342        0.967871       
48              10.646000       10.509160       10.635068       0.020290        0.988161       
