#timestep       power           acc-energy      avg-power       dt              acc-time       
1               10.733000       0.215315        10.733000       0.020061        0.020061       
2               10.733000       0.452020        10.733000       0.022054        0.042115       
3               10.733000       0.667700        10.733000       0.020095        0.062210       
4               10.733000       0.883315        10.733000       0.020089        0.082299       
5               10.733000       1.098898        10.733000       0.020086        0.102385       
6               10.733000       1.314513        10.733000       0.020089        0.122474       
7               10.733000       1.530150        10.733000       0.020091        0.142565       
8               10.733000       1.745808        10.733000       0.020093        0.162658       
9               10.733000       1.961509        10.733000       0.020097        0.182755       
10              10.733000       2.177211        10.733000       0.020097        0.202852       
11              10.733000       2.392826        10.733000       0.020089        0.222941       
12              10.733000       2.608452        10.733000       0.020090        0.243031       
13              10.733000       2.824088        10.733000       0.020091        0.263122       
14              10.733000       3.126888        10.733000       0.028212        0.291334       
15              10.733000       3.348438        10.733000       0.020642        0.311976       
16              10.733000       3.566501        10.733000       0.020317        0.332293       
17              10.733000       3.782910        10.733000       0.020163        0.352456       
18              10.733000       4.005556        10.733000       0.020744        0.373200       
19              10.733000       4.222019        10.733000       0.020168        0.393368       
20              10.733000       4.455451        10.733000       0.021749        0.415117       
21              10.733000       4.671474        10.733000       0.020127        0.435244       
22              10.733000       4.887422        10.733000       0.020120        0.455364       
23              10.733000       5.103370        10.733000       0.020120        0.475484       
24              10.733000       5.319296        10.733000       0.020118        0.495602       
25              10.733000       5.535223        10.733000       0.020118        0.515720       
26              10.733000       5.751160        10.733000       0.020119        0.535839       
27              10.733000       5.966968        10.733000       0.020107        0.555946       
28              10.733000       6.182895        10.733000       0.020118        0.576064       
29              10.733000       6.441185        10.733000       0.024065        0.600129       
30              10.733000       6.661125        10.733000       0.020492        0.620621       
31              10.733000       6.882171        10.733000       0.020595        0.641216       
32              10.733000       7.101876        10.733000       0.020470        0.661686       
33              10.733000       7.353361        10.733000       0.023431        0.685117       
34              10.733000       7.569996        10.733000       0.020184        0.705301       
35              10.733000       7.786598        10.733000       0.020181        0.725482       
36              10.733000       8.003169        10.733000       0.020178        0.745660       
37              10.733000       8.219965        10.733000       0.020199        0.765859       
