#timestep       power           acc-energy      avg-power       dt              acc-time       
1               10.866000       0.218135        10.866000       0.020075        0.020075       
2               10.866000       0.439149        10.866000       0.020340        0.040415       
3               10.866000       0.658556        10.866000       0.020192        0.060607       
4               10.866000       0.878049        10.866000       0.020200        0.080807       
5               10.866000       1.097477        10.866000       0.020194        0.101001       
6               10.866000       1.316872        10.866000       0.020191        0.121192       
7               10.866000       1.536279        10.866000       0.020192        0.141384       
8               10.866000       1.755652        10.866000       0.020189        0.161573       
9               10.866000       1.975048        10.866000       0.020191        0.181764       
10              10.866000       2.193737        10.866000       0.020126        0.201890       
11              10.866000       2.412676        10.866000       0.020149        0.222039       
12              10.866000       2.631626        10.866000       0.020150        0.242189       
13              10.866000       2.913305        10.866000       0.025923        0.268112       
14              10.866000       3.171720        10.866000       0.023782        0.291894       
15              10.866000       3.401199        10.866000       0.021119        0.313013       
16              10.866000       3.638980        10.866000       0.021883        0.334896       
17              10.866000       3.861516        10.866000       0.020480        0.355376       
18              10.866000       4.083388        10.866000       0.020419        0.375795       
19              10.866000       4.345194        10.866000       0.024094        0.399889       
20              10.866000       4.563753        10.866000       0.020114        0.420003       
21              10.866000       4.782333        10.866000       0.020116        0.440119       
22              10.866000       5.000903        10.866000       0.020115        0.460234       
23              10.866000       5.219451        10.866000       0.020113        0.480347       
24              10.866000       5.438020        10.866000       0.020115        0.500462       
25              10.866000       5.656481        10.866000       0.020105        0.520567       
26              10.866000       5.874975        10.866000       0.020108        0.540675       
27              10.866000       6.093957        10.866000       0.020153        0.560828       
28              10.866000       6.319068        10.866000       0.020717        0.581545       
29              10.799000       6.573633        10.863390       0.023573        0.605118       
30              10.799000       6.799148        10.861242       0.020883        0.626001       
31              10.799000       7.019567        10.859277       0.020411        0.646412       
32              10.799000       7.239154        10.857438       0.020334        0.666746       
33              10.799000       7.458643        10.855710       0.020325        0.687071       
34              10.799000       7.678176        10.854080       0.020329        0.707400       
35              10.799000       7.897817        10.852541       0.020339        0.727739       
36              10.799000       8.117296        10.851086       0.020324        0.748063       
37              10.799000       8.353038        10.849609       0.021830        0.769893       
38              10.712000       8.570663        10.846071       0.020316        0.790209       
39              10.712000       8.788438        10.842708       0.020330        0.810539       
40              10.712000       9.004510        10.839535       0.020171        0.830710       
41              10.712000       9.221931        10.836493       0.020297        0.851007       
42              10.712000       9.439620        10.833589       0.020322        0.871329       
43              10.725000       9.670894        10.830967       0.021564        0.892893       
44              10.725000       9.887218        10.828626       0.020170        0.913063       
45              10.725000       10.104678       10.826375       0.020276        0.933339       
46              10.725000       10.320958       10.824231       0.020166        0.953505       
47              10.725000       10.536874       10.822179       0.020132        0.973637       
48              10.734000       10.755128       10.820375       0.020333        0.993970       
49              10.734000       10.990482       10.818511       0.021926        1.015896       
50              10.734000       11.209391       10.816848       0.020394        1.036290       
51              10.734000       11.428375       10.815248       0.020401        1.056691       
52              10.734000       11.647360       10.813709       0.020401        1.077092       
53              10.751000       11.881818       10.812465       0.021808        1.098900       
54              10.751000       12.100783       10.811346       0.020367        1.119267       
55              10.751000       12.319050       10.810271       0.020302        1.139569       
56              10.751000       12.536048       10.809240       0.020184        1.159753       
57              10.751000       12.757529       10.808223       0.020601        1.180354       
58              10.759000       12.974001       10.807398       0.020120        1.200474       
59              10.759000       13.190461       10.806600       0.020119        1.220593       
60              10.759000       13.406437       10.805830       0.020074        1.240667       
61              10.759000       13.623252       10.805082       0.020152        1.260819       
62              10.759000       13.860768       10.804289       0.022076        1.282895       
63              10.750000       14.078198       10.803446       0.020226        1.303121       
64              10.750000       14.295391       10.802630       0.020204        1.323325       
65              10.750000       14.512498       10.801839       0.020196        1.343521       
66              10.750000       14.729658       10.801071       0.020201        1.363722       
67              10.750000       14.946518       10.800327       0.020173        1.383895       
68              10.755000       15.163812       10.799674       0.020204        1.404099       
69              10.755000       15.381063       10.799041       0.020200        1.424299       
70              10.755000       15.624072       10.798353       0.022595        1.446894       
71              10.755000       15.842291       10.797754       0.020290        1.467184       
72              10.759000       16.086585       10.797163       0.022706        1.489890       
73              10.759000       16.303497       10.796653       0.020161        1.510051       
74              10.759000       16.522034       10.796154       0.020312        1.530363       
75              10.759000       16.786006       10.795567       0.024535        1.554898       
76              10.759000       17.009223       10.795086       0.020747        1.575645       
77              10.766000       17.227267       10.794717       0.020253        1.595898       
78              10.766000       17.448756       10.794351       0.020573        1.616471       
79              10.766000       17.678653       10.793982       0.021354        1.637825       
80              10.766000       17.905482       10.793626       0.021069        1.658894       
81              10.766000       18.126917       10.793288       0.020568        1.679462       
82              10.847000       18.344942       10.793923       0.020100        1.699562       
83              10.847000       18.562923       10.794543       0.020096        1.719658       
84              10.847000       18.780926       10.795149       0.020098        1.739756       
85              10.847000       19.031839       10.795830       0.023132        1.762888       
86              10.847000       19.250059       10.796407       0.020118        1.783006       
87              10.847000       19.467975       10.796971       0.020090        1.803096       
88              10.847000       19.685815       10.797522       0.020083        1.823179       
89              10.847000       19.903764       10.798061       0.020093        1.843272       
90              10.847000       20.127342       10.798603       0.020612        1.863884       
91              10.847000       20.347255       10.799123       0.020274        1.884158       
