#timestep       power           acc-energy      avg-power       dt              acc-time       
1               338.209000      6.827087        338.209000      0.020186        0.020186       
2               338.209000      13.767812       338.209000      0.020522        0.040708       
3               338.209000      20.637851       338.209000      0.020313        0.061021       
4               338.209000      27.505862       338.209000      0.020307        0.081328       
5               338.209000      34.378945       338.209000      0.020322        0.101650       
6               325.408000      40.986029       336.077774      0.020304        0.121954       
7               325.408000      47.600597       334.553435      0.020327        0.142281       
8               325.408000      54.226880       333.408428      0.020363        0.162644       
9               325.408000      60.836568       332.520211      0.020312        0.182956       
10              325.408000      67.473589       331.806863      0.020396        0.203352       
