#timestep       power           acc-energy      avg-power       dt              acc-time       
1               77.794000       1.570816        77.794000       0.020192        0.020192       
2               88.998000       3.397589        83.441952       0.020526        0.040718       
3               88.998000       5.206385        85.291844       0.020324        0.061042       
4               88.998000       7.013400        86.216902       0.020304        0.081346       
5               88.998000       8.821128        86.772586       0.020312        0.101658       
6               88.998000       10.631080       87.143570       0.020337        0.121995       
7               104.182000      12.747329       89.575630       0.020313        0.142308       
8               104.182000      14.862744       91.399484       0.020305        0.162613       
9               104.182000      16.978160       92.818420       0.020305        0.182918       
10              104.182000      19.093992       93.954012       0.020309        0.203227       
11              104.182000      21.209928       94.883301       0.020310        0.223537       
12              115.618000      23.560211       96.611696       0.020328        0.243865       
13              115.618000      25.910378       98.074046       0.020327        0.264192       
14              115.618000      28.259967       99.327159       0.020322        0.284514       
15              115.618000      30.610019       100.413393      0.020326        0.304840       
16              115.618000      32.965504       101.365887      0.020373        0.325213       
17              125.461000      35.489027       102.769337      0.020114        0.345327       
18              125.461000      38.019199       104.021403      0.020167        0.365494       
19              125.461000      40.553135       105.144104      0.020197        0.385691       
20              125.461000      43.085189       106.154360      0.020182        0.405873       
21              125.461000      45.617744       107.069078      0.020186        0.426059       
22              218.889000      50.046088       112.138044      0.020231        0.446290       
23              218.889000      54.464581       116.757520      0.020186        0.466476       
24              218.889000      58.882637       120.993376      0.020184        0.486660       
25              218.889000      63.313388       124.902620      0.020242        0.506902       
26              229.901000      67.957618       128.926638      0.020201        0.527103       
27              229.901000      72.624378       132.671014      0.020299        0.547402       
28              229.901000      77.262861       136.127300      0.020176        0.567578       
29              229.901000      81.885020       139.335357      0.020105        0.587683       
30              229.901000      86.518905       142.338522      0.020156        0.607839       
31              252.064000      91.591189       145.854668      0.020123        0.627962       
32              252.064000      96.669522       149.156272      0.020147        0.648109       
