#timestep       power           acc-energy      avg-power       dt              acc-time       
1               76.167000       1.537355        76.167000       0.020184        0.020184       
2               84.480000       3.276122        80.364080       0.020582        0.040766       
3               84.480000       4.989376        81.731424       0.020280        0.061046       
4               84.480000       6.696971        82.415126       0.020213        0.081259       
5               84.480000       8.408029        82.827112       0.020254        0.101513       
6               84.480000       10.114187       83.101387       0.020196        0.121709       
7               95.230000       12.030119       84.821891       0.020119        0.141828       
8               95.230000       13.964145       86.125592       0.020309        0.162137       
9               95.230000       15.900742       87.140248       0.020336        0.182473       
10              95.230000       17.834864       87.950488       0.020310        0.202783       
11              95.230000       19.768318       88.612994       0.020303        0.223086       
12              188.273000      23.597603       96.939932       0.020339        0.243425       
13              188.273000      27.440820       104.006321      0.020413        0.263838       
14              188.273000      31.243181       109.998033      0.020196        0.284034       
15              188.273000      35.052885       115.203604      0.020235        0.304269       
16              188.273000      38.853364       119.749624      0.020186        0.324455       
17              210.777000      43.107476       125.080451      0.020183        0.344638       
18              210.777000      47.358427       129.818114      0.020168        0.364806       
19              210.777000      51.612750       134.062573      0.020184        0.384990       
20              210.777000      55.867916       137.884870      0.020188        0.405178       
21              210.777000      60.124768       141.345659      0.020196        0.425374       
22              232.610000      64.823025       145.482717      0.020198        0.445572       
23              232.610000      69.516630       149.257390      0.020178        0.465750       
24              232.610000      74.212793       152.720389      0.020189        0.485939       
25              232.610000      78.908724       155.906963      0.020188        0.506127       
26              232.610000      83.608841       158.851604      0.020206        0.526333       
27              254.962000      88.767232       162.409288      0.020232        0.546565       
28              254.962000      93.914660       165.706215      0.020189        0.566754       
29              254.962000      99.063618       168.777215      0.020195        0.586949       
30              254.962000      104.215380      171.645428      0.020206        0.607155       
31              254.962000      109.363828      174.327212      0.020193        0.627348       
32              277.439000      114.962824      177.540811      0.020181        0.647529       
33              277.439000      120.563208      180.560880      0.020186        0.667715       
34              277.439000      126.163869      183.403841      0.020187        0.687902       
35              277.439000      131.763975      186.084443      0.020185        0.708087       
36              277.439000      137.366856      188.617672      0.020195        0.728282       
37              286.200000      143.145806      191.250205      0.020192        0.748474       
38              286.200000      148.922753      193.743589      0.020185        0.768659       
39              286.200000      154.706283      196.111997      0.020208        0.788867       
40              286.200000      160.484088      198.359924      0.020188        0.809055       
41              286.200000      166.261894      200.498399      0.020188        0.829243       
42              287.662000      172.065762      202.568770      0.020176        0.849419       
43              287.662000      177.938670      204.566004      0.020416        0.869835       
44              287.662000      183.745990      206.450834      0.020188        0.890023       
45              287.662000      189.553598      208.252142      0.020189        0.910212       
46              287.662000      195.357467      209.974190      0.020176        0.930388       
47              288.969000      201.190595      211.651692      0.020186        0.950574       
