#timestep       power           acc-energy      avg-power       dt              acc-time       
1               274.665000      5.543289        274.665000      0.020182        0.020182       
2               274.665000      11.180239       274.665000      0.020523        0.040705       
3               281.421000      16.894774       276.913567      0.020306        0.061011       
4               281.421000      22.608183       278.038970      0.020302        0.081313       
5               281.421000      28.322999       278.714810      0.020307        0.101620       
6               281.421000      34.042037       279.165805      0.020322        0.121942       
7               281.421000      39.765577       279.488171      0.020338        0.142280       
8               298.584000      45.840866       281.877336      0.020347        0.162627       
9               298.584000      51.915258       283.734900      0.020344        0.182971       
10              298.584000      57.977708       285.218094      0.020304        0.203275       
11              298.584000      64.045532       286.432877      0.020322        0.223597       
12              298.584000      70.107982       287.444420      0.020304        0.243901       
13              314.599000      76.506296       289.534459      0.020338        0.264239       
