#timestep       power           acc-energy      avg-power       dt              acc-time       
1               284.411000      5.750222        284.411000      0.020218        0.020218       
2               284.411000      11.628713       284.411000      0.020669        0.040887       
3               284.411000      17.402540       284.411000      0.020301        0.061188       
4               284.411000      23.178359       284.411000      0.020308        0.081496       
5               284.411000      28.966976       284.411000      0.020353        0.101849       
6               265.016000      34.351571       281.185353      0.020318        0.122167       
7               265.016000      39.741201       278.877796      0.020337        0.142504       
8               265.016000      45.127652       277.147508      0.020325        0.162829       
9               265.016000      50.513042       275.801484      0.020321        0.183150       
10              265.016000      55.909828       274.722268      0.020364        0.203514       
11              243.320000      60.850927       271.873179      0.020307        0.223821       
12              243.320000      65.792269       269.497968      0.020308        0.244129       
13              243.320000      70.726312       267.490317      0.020278        0.264407       
14              243.320000      75.654029       265.770726      0.020252        0.284659       
15              243.320000      80.603158       264.273515      0.020340        0.304999       
16              221.113000      85.093078       261.579374      0.020306        0.325305       
17              221.113000      89.585210       259.200714      0.020316        0.345621       
18              221.113000      94.074688       257.087350      0.020304        0.365925       
19              221.113000      98.567483       255.194860      0.020319        0.386244       
20              198.988000      102.614501      252.383287      0.020338        0.406582       
21              198.988000      106.661519      249.839594      0.020338        0.426920       
22              198.988000      110.708935      247.527021      0.020340        0.447260       
23              198.988000      114.749984      245.418813      0.020308        0.467568       
24              198.988000      118.795609      243.484017      0.020331        0.487899       
25              176.733000      122.383995      240.817145      0.020304        0.508203       
26              176.733000      125.984223      238.347371      0.020371        0.528574       
27              176.733000      129.577735      236.065008      0.020333        0.548907       
28              176.733000      133.172308      233.945092      0.020339        0.569246       
29              176.733000      136.765997      231.971907      0.020334        0.589580       
30              165.217000      140.123206      229.747838      0.020320        0.609900       
31              165.217000      143.471329      227.672639      0.020265        0.630165       
32              165.217000      146.795164      225.740430      0.020118        0.650283       
33              165.217000      150.135356      223.915520      0.020217        0.670500       
34              165.217000      153.480835      222.194799      0.020249        0.690749       
35              140.498000      156.328870      219.865644      0.020271        0.711020       
36              140.498000      159.182385      217.661500      0.020310        0.731330       
37              140.498000      162.036180      215.576272      0.020312        0.751642       
38              140.498000      164.880984      213.606840      0.020248        0.771890       
39              140.498000      167.736746      211.731076      0.020326        0.792216       
40              102.172000      169.814822      208.988711      0.020339        0.812555       
41              102.172000      171.886870      206.387664      0.020280        0.832835       
42              102.172000      173.959327      203.909803      0.020284        0.853119       
43              102.172000      176.030762      201.548172      0.020274        0.873393       
44              102.172000      178.106284      199.289347      0.020314        0.893707       
45              66.473000       179.458345      196.333827      0.020340        0.914047       
46              66.473000       180.808944      193.509971      0.020318        0.934365       
47              66.473000       182.159808      190.805791      0.020322        0.954687       
48              66.473000       183.516721      188.202975      0.020413        0.975100       
49              66.473000       184.875629      185.703309      0.020443        0.995543       
50              60.986000       186.116328      183.205739      0.020344        1.015887       
51              60.986000       187.356722      180.806815      0.020339        1.036226       
