#timestep       power           acc-energy      avg-power       dt              acc-time       
1               327.511000      6.606552        327.511000      0.020172        0.020172       
2               327.511000      13.314960       327.511000      0.020483        0.040655       
3               327.511000      19.960485       327.511000      0.020291        0.060946       
4               327.511000      26.605684       327.511000      0.020290        0.081236       
5               314.195000      32.977558       324.850843      0.020280        0.101516       
6               314.195000      39.349119       323.076634      0.020279        0.121795       
7               314.195000      45.736389       321.806231      0.020329        0.142124       
8               314.195000      52.112348       320.855255      0.020293        0.162417       
9               314.195000      58.489564       320.115392      0.020297        0.182714       
10              297.658000      64.530235       317.870405      0.020294        0.203008       
