#timestep       power           acc-energy      avg-power       dt              acc-time       
1               18.514000       0.371817        18.514000       0.020083        0.020083       
2               18.514000       0.749410        18.514000       0.020395        0.040478       
3               18.514000       1.124040        18.514000       0.020235        0.060713       
4               36.427000       1.864383        23.006563       0.020324        0.081037       
5               36.427000       2.604507        25.696874       0.020318        0.101355       
6               36.427000       3.344339        27.488094       0.020310        0.121665       
7               36.427000       4.084973        28.768022       0.020332        0.141997       
8               36.427000       4.826590        29.728437       0.020359        0.162356       
9               67.030000       6.187768        33.875324       0.020307        0.182663       
10              67.030000       7.552901        37.201096       0.020366        0.203029       
