#timestep       power           acc-energy      avg-power       dt              acc-time       
1               270.459000      5.451101        270.459000      0.020155        0.020155       
2               270.459000      11.052577       270.459000      0.020711        0.040866       
3               270.459000      16.549657       270.459000      0.020325        0.061191       
4               282.760000      22.283464       273.520774      0.020278        0.081469       
5               282.760000      28.032258       275.365987      0.020331        0.101800       
6               282.760000      33.769175       276.594739      0.020289        0.122089       
7               282.760000      39.507507       277.473481      0.020294        0.142383       
8               282.760000      45.248948       278.133288      0.020305        0.162688       
9               307.953000      51.506553       281.444272      0.020320        0.183008       
10              307.953000      57.759847       284.091833      0.020306        0.203314       
11              307.953000      64.031926       286.264483      0.020367        0.223681       
12              307.953000      70.248265       288.059741      0.020186        0.243867       
13              307.953000      76.470147       289.581769      0.020204        0.264071       
14              307.953000      82.676324       290.884388      0.020153        0.284224       
15              332.091000      89.392865       293.621804      0.020225        0.304449       
16              332.091000      96.117043       296.020731      0.020248        0.324697       
