#timestep       power           acc-energy      avg-power       dt              acc-time       
1               78.470000       1.583760        78.470000       0.020183        0.020183       
2               78.470000       3.198045        78.470000       0.020572        0.040755       
3               89.464000       5.003876        82.111514       0.020185        0.060940       
4               89.464000       6.808007        83.939619       0.020166        0.081106       
5               89.464000       8.613122        85.040153       0.020177        0.101283       
6               89.464000       10.418684       85.775197       0.020182        0.121465       
7               89.464000       12.223620       86.300625       0.020175        0.141640       
8               105.701000      14.355821       88.719137       0.020172        0.161812       
9               105.701000      16.486436       90.600246       0.020157        0.181969       
10              105.701000      18.616523       92.105831       0.020152        0.202121       
11              105.701000      20.746081       93.338136       0.020147        0.222268       
12              105.701000      22.878493       94.366870       0.020174        0.242442       
13              117.915000      25.255070       96.174250       0.020155        0.262597       
14              117.915000      27.635420       97.726249       0.020187        0.282784       
15              117.915000      30.013529       99.070247       0.020168        0.302952       
16              117.915000      32.392347       100.246797      0.020174        0.323126       
17              117.915000      34.770692       101.284874      0.020170        0.343296       
18              129.289000      37.391509       102.846269      0.020271        0.363567       
19              129.289000      39.999010       104.236022      0.020168        0.383735       
20              129.289000      42.610001       105.488578      0.020195        0.403930       
21              129.289000      45.218407       106.620782      0.020175        0.424105       
22              129.289000      47.826295       107.649964      0.020171        0.444276       
23              138.802000      50.626626       109.003158      0.020175        0.464451       
24              138.802000      53.427234       110.243803      0.020177        0.484628       
25              138.802000      56.230479       111.386303      0.020196        0.504824       
26              138.802000      59.026645       112.438344      0.020145        0.524969       
27              138.802000      61.823367       113.412814      0.020149        0.545118       
28              228.838000      66.440860       117.532867      0.020178        0.565296       
