#timestep       power           acc-energy      avg-power       dt              acc-time       
1               277.604000      5.603159        277.604000      0.020184        0.020184       
2               277.604000      11.299593       277.604000      0.020520        0.040704       
3               271.986000      16.821453       275.734403      0.020302        0.061006       
4               271.986000      22.344401       274.798316      0.020306        0.081312       
5               271.986000      27.870612       274.236075      0.020318        0.101630       
6               271.986000      33.393016       273.861400      0.020304        0.121934       
7               289.662000      39.274313       276.116883      0.020304        0.142238       
8               289.662000      45.166328       277.811575      0.020341        0.162579       
9               289.662000      51.047915       279.127288      0.020305        0.182884       
10              289.662000      56.929212       280.179992      0.020304        0.203188       
11              289.662000      62.821227       281.042849      0.020341        0.223529       
12              314.218000      69.214306       283.810585      0.020346        0.243875       
13              314.218000      75.532602       286.126765      0.020108        0.263983       
14              314.218000      81.872893       288.121497      0.020178        0.284161       
