#timestep       power           acc-energy      avg-power       dt              acc-time       
1               16.034000       0.323614        16.034000       0.020183        0.020183       
2               16.034000       0.652664        16.034000       0.020522        0.040705       
3               25.706000       1.174958        19.254355       0.020318        0.061023       
4               25.706000       1.698230        20.868158       0.020356        0.081379       
5               25.706000       2.223506        21.839119       0.020434        0.101813       
6               25.706000       2.745646        22.482264       0.020312        0.122125       
7               25.706000       3.270177        22.943783       0.020405        0.142530       
8               42.091000       4.124877        25.331482       0.020306        0.162836       
9               42.091000       4.979703        27.189950       0.020309        0.183145       
10              42.091000       5.836339        28.680223       0.020352        0.203497       
