#timestep       power           acc-energy      avg-power       dt              acc-time       
1               225.875000      4.559061        225.875000      0.020184        0.020184       
2               225.875000      9.201922        225.875000      0.020555        0.040739       
3               245.205000      14.183016       232.306619      0.020314        0.061053       
4               245.205000      19.161904       235.525744      0.020305        0.081358       
5               245.205000      24.140301       237.458815      0.020303        0.101661       
6               245.205000      29.118943       238.748354      0.020304        0.121965       
7               287.080000      34.947815       245.646032      0.020304        0.142269       
8               287.080000      40.778123       250.821901      0.020309        0.162578       
9               287.080000      46.607857       254.847891      0.020307        0.182885       
10              287.080000      52.410605       258.055740      0.020213        0.203098       
