#timestep       power           acc-energy      avg-power       dt              acc-time       
1               18.128000       0.365877        18.128000       0.020183        0.020183       
2               18.128000       0.738190        18.128000       0.020538        0.040721       
3               18.128000       1.106841        18.128000       0.020336        0.061057       
4               18.128000       1.475239        18.128000       0.020322        0.081379       
5               30.872000       2.103268        20.676625       0.020343        0.101722       
6               30.872000       2.730340        22.373598       0.020312        0.122034       
7               30.872000       3.357967        23.587195       0.020330        0.142364       
8               30.872000       3.985873        24.497846       0.020339        0.162703       
9               30.872000       4.612945        25.205284       0.020312        0.183015       
10              44.448000       5.515595        27.127256       0.020308        0.203323       
11              44.448000       6.419223        28.701707       0.020330        0.223653       
12              44.448000       7.322717        30.013597       0.020327        0.243980       
13              44.448000       8.225501        31.122894       0.020311        0.264291       
14              44.448000       9.131662        32.077161       0.020387        0.284678       
