#timestep       power           acc-energy      avg-power       dt              acc-time       
1               328.666000      6.633795        328.666000      0.020184        0.020184       
2               328.666000      13.374077       328.666000      0.020508        0.040692       
3               328.666000      19.999655       328.666000      0.020159        0.060851       
4               314.019000      26.339698       325.016947      0.020190        0.081041       
5               314.019000      32.680370       322.823289      0.020192        0.101233       
6               314.019000      39.015703       321.360234      0.020175        0.121408       
7               314.019000      45.371134       320.311294      0.020239        0.141647       
8               314.019000      51.690138       319.528579      0.020123        0.161770       
9               298.351000      57.709668       317.180196      0.020176        0.181946       
10              298.351000      63.732778       315.299643      0.020188        0.202134       
