#timestep       power           acc-energy      avg-power       dt              acc-time       
1               131.378000      2.656595        131.378000      0.020221        0.020221       
2               127.450000      5.274290        129.398677      0.020539        0.040760       
3               127.450000      7.862927        128.750586      0.020311        0.061071       
4               127.450000      10.453858       128.425775      0.020329        0.081400       
5               127.450000      13.042113       128.230942      0.020308        0.101708       
6               127.450000      15.637122       128.100682      0.020361        0.122069       
7               121.543000      18.105296       127.165364      0.020307        0.142376       
8               121.543000      20.569702       126.464487      0.020276        0.162652       
9               121.543000      23.037754       125.918265      0.020306        0.182958       
10              121.543000      25.507508       125.480906      0.020320        0.203278       
11              121.543000      27.975317       125.123296      0.020304        0.223582       
12              116.380000      30.341671       124.394446      0.020333        0.243915       
13              116.380000      32.713496       123.776445      0.020380        0.264295       
