#timestep       power           acc-energy      avg-power       dt              acc-time       
1               21.188000       0.427765        21.188000       0.020189        0.020189       
2               21.188000       0.862500        21.188000       0.020518        0.040707       
3               32.153000       1.515431        24.837429       0.020307        0.061014       
4               32.153000       2.168298        26.664095       0.020305        0.081319       
5               32.153000       2.822065        27.762016       0.020333        0.101652       
6               32.153000       3.474995        28.493145       0.020307        0.121959       
7               32.153000       4.128119        29.015684       0.020313        0.142272       
8               50.443000       5.154836        31.697491       0.020354        0.162626       
9               50.443000       6.182511        33.784400       0.020373        0.182999       
10              50.443000       7.200451        35.438954       0.020180        0.203179       
11              50.443000       8.217079        36.792948       0.020154        0.223333       
12              50.443000       9.233960        37.923052       0.020159        0.243492       
13              66.424000       10.574994       40.105256       0.020189        0.263681       
14              66.424000       11.915497       41.976371       0.020181        0.283862       
15              66.424000       13.256066       43.599169       0.020182        0.304044       
16              66.424000       14.596901       45.020204       0.020186        0.324230       
17              66.424000       15.948297       46.283964       0.020345        0.344575       
