#timestep       power           acc-energy      avg-power       dt              acc-time       
1               330.803000      6.637562        330.803000      0.020065        0.020065       
2               330.803000      13.322760       330.803000      0.020209        0.040274       
3               330.803000      19.984140       330.803000      0.020137        0.060411       
4               316.110000      26.349015       327.130024      0.020135        0.080546       
5               316.110000      32.742972       324.918102      0.020227        0.100773       
6               316.110000      39.172017       323.438969      0.020338        0.121111       
7               316.110000      45.590947       322.386606      0.020306        0.141417       
8               316.110000      52.013037       321.598174      0.020316        0.161733       
9               299.342000      58.095068       319.114249      0.020318        0.182051       
10              299.342000      64.181290       317.127870      0.020332        0.202383       
