#timestep       power           acc-energy      avg-power       dt              acc-time       
1               20.461000       0.413496        20.461000       0.020209        0.020209       
2               20.461000       0.835443        20.461000       0.020622        0.040831       
3               35.288000       1.547661        25.365667       0.020183        0.061014       
4               35.288000       2.260161        27.832779       0.020191        0.081205       
5               35.288000       2.971637        29.315630       0.020162        0.101367       
6               35.288000       3.684702        30.308307       0.020207        0.121574       
7               35.288000       4.398084        31.018297       0.020216        0.141790       
8               60.490000       5.619075        34.691001       0.020185        0.161975       
9               60.490000       6.839582        37.548760       0.020177        0.182152       
10              60.490000       8.060028        39.836443       0.020176        0.202328       
11              60.490000       9.285434        41.716165       0.020258        0.222586       
12              60.490000       10.507574       43.278448       0.020204        0.242790       
13              85.801000       12.238953       46.541428       0.020179        0.262969       
14              85.801000       13.971704       49.341385       0.020195        0.283164       
