#timestep       power           acc-energy      avg-power       dt              acc-time       
1               333.962000      6.751710        333.962000      0.020217        0.020217       
2               332.176000      13.560653       333.062837      0.020498        0.040715       
3               332.176000      20.249682       332.769367      0.020137        0.060852       
4               332.176000      26.927748       332.622015      0.020104        0.080956       
5               332.176000      33.631392       332.533016      0.020181        0.101137       
6               332.176000      40.347990       332.473532      0.020220        0.121357       
7               316.953000      46.777382       330.250787      0.020285        0.141642       
8               316.953000      53.221036       328.581708      0.020330        0.161972       
9               316.953000      59.666276       327.284612      0.020335        0.182307       
10              316.953000      66.123559       326.246098      0.020373        0.202680       
