#timestep       power           acc-energy      avg-power       dt              acc-time       
1               340.354000      6.875151        340.354000      0.020200        0.020200       
2               326.134000      13.571008       333.186221      0.020531        0.040731       
3               326.134000      20.209466       330.836289      0.020355        0.061086       
4               326.134000      26.856076       329.659937      0.020380        0.081466       
5               326.134000      33.483119       328.956038      0.020320        0.101786       
6               326.134000      40.111141       328.486357      0.020323        0.122109       
7               311.848000      46.449139       326.112203      0.020324        0.142433       
8               311.848000      52.782460       324.332135      0.020309        0.162742       
9               311.848000      59.117341       322.946752      0.020314        0.183056       
10              311.848000      65.486212       321.832781      0.020423        0.203479       
