#timestep       power           acc-energy      avg-power       dt              acc-time       
1               18.464000       0.373028        18.464000       0.020203        0.020203       
2               18.464000       0.752334        18.464000       0.020543        0.040746       
3               18.464000       1.125012        18.464000       0.020184        0.060930       
4               27.978000       1.690111        20.832649       0.020198        0.081128       
5               27.978000       2.255603        22.257771       0.020212        0.101340       
6               27.978000       2.821318        23.209260       0.020220        0.121560       
7               27.978000       3.386110        23.888404       0.020187        0.141747       
8               41.743000       4.228233        26.112937       0.020174        0.161921       
9               41.743000       5.070231        27.844336       0.020171        0.182092       
10              41.743000       5.911478        29.229289       0.020153        0.202245       
11              41.743000       6.752849        30.363395       0.020156        0.222401       
12              41.743000       7.595348        31.310179       0.020183        0.242584       
13              54.115000       8.686577        33.060363       0.020165        0.262749       
14              54.115000       9.778239        34.561608       0.020173        0.282922       
15              54.115000       10.869306       35.862355       0.020162        0.303084       
16              54.115000       11.962808       37.003219       0.020207        0.323291       
17              54.115000       13.055931       38.009528       0.020200        0.343491       
