#timestep       power           acc-energy      avg-power       dt              acc-time       
1               16.532000       0.333665        16.532000       0.020183        0.020183       
2               16.532000       0.672869        16.532000       0.020518        0.040701       
3               16.532000       1.006171        16.532000       0.020161        0.060862       
4               39.759000       1.807712        22.311373       0.020160        0.081022       
5               39.759000       2.608975        25.786757       0.020153        0.101175       
6               39.759000       3.410596        28.108459       0.020162        0.121337       
7               39.759000       4.212336        29.768741       0.020165        0.141502       
8               39.759000       5.014196        31.015005       0.020168        0.161670       
9               60.581000       6.235872        34.293937       0.020166        0.181836       
10              60.581000       7.458094        36.919247       0.020175        0.202011       
11              60.581000       8.679468        39.066433       0.020161        0.222172       
12              60.581000       9.901689        40.857486       0.020175        0.242347       
13              60.581000       11.124880       42.374362       0.020191        0.262538       
14              77.464000       12.690970       44.883273       0.020217        0.282755       
