#timestep       power           acc-energy      avg-power       dt              acc-time       
1               252.646000      5.090564        252.646000      0.020149        0.020149       
2               252.646000      10.191992       252.646000      0.020192        0.040341       
3               252.646000      15.293168       252.646000      0.020191        0.060532       
4               257.330000      20.483771       253.816724      0.020171        0.080703       
5               257.330000      25.673345       254.519136      0.020167        0.100870       
6               257.330000      30.863949       254.987555      0.020171        0.121041       
7               257.330000      36.053780       255.322112      0.020168        0.141209       
8               257.330000      41.241553       255.572959      0.020160        0.161369       
9               259.696000      46.474168       256.030628      0.020149        0.181518       
10              259.696000      51.705224       256.396746      0.020143        0.201661       
11              259.696000      56.951083       256.697136      0.020200        0.221861       
