#timestep       power           acc-energy      avg-power       dt              acc-time       
1               186.926000      3.784504        186.926000      0.020246        0.020246       
2               186.926000      7.595177        186.926000      0.020386        0.040632       
3               186.926000      11.395009       186.926000      0.020328        0.060960       
4               186.926000      15.192037       186.926000      0.020313        0.081273       
5               186.926000      18.992990       186.926000      0.020334        0.101607       
6               186.302000      22.775666       186.822074      0.020304        0.121911       
7               186.302000      26.560205       186.747792      0.020314        0.142225       
8               186.302000      30.342694       186.692104      0.020303        0.162528       
9               186.302000      34.132077       186.648713      0.020340        0.182868       
10              186.302000      37.909350       186.614109      0.020275        0.203143       
11              165.465000      41.248434       184.703025      0.020180        0.223323       
12              165.465000      44.585035       183.109785      0.020165        0.243488       
13              165.465000      47.924781       181.759083      0.020184        0.263672       
14              165.465000      51.269821       180.598762      0.020216        0.283888       
15              165.465000      54.609898       179.594105      0.020186        0.304074       
16              152.975000      57.695404       177.938231      0.020170        0.324244       
17              152.975000      60.780909       176.476303      0.020170        0.344414       
18              152.975000      63.866415       175.176133      0.020170        0.364584       
19              152.975000      66.953604       174.011679      0.020181        0.384765       
20              152.975000      70.040792       172.963289      0.020181        0.404946       
21              133.663000      72.743859       171.093986      0.020223        0.425169       
