#timestep       power           acc-energy      avg-power       dt              acc-time       
1               74.306000       1.501501        74.306000       0.020207        0.020207       
2               83.564000       3.215232        78.969222       0.020508        0.040715       
3               83.564000       4.911748        80.498028       0.020302        0.061017       
4               83.564000       6.609017        81.263729       0.020311        0.081328       
5               83.564000       8.307706        81.723711       0.020328        0.101656       
6               83.564000       10.011408       82.031140       0.020388        0.122044       
7               96.542000       11.959916       84.090332       0.020183        0.142227       
8               96.542000       13.905527       85.635710       0.020153        0.162380       
9               96.542000       15.853454       86.841121       0.020177        0.182557       
10              96.542000       17.799645       87.805820       0.020159        0.202716       
11              96.542000       19.750952       88.597895       0.020212        0.222928       
12              106.664000      21.901938       90.096579       0.020166        0.243094       
13              106.664000      24.052711       91.365545       0.020164        0.263258       
14              106.664000      26.204870       92.454602       0.020177        0.283435       
15              106.664000      28.356710       93.398778       0.020174        0.303609       
16              106.664000      30.523162       94.230558       0.020311        0.323920       
17              207.920000      34.719196       100.898270      0.020181        0.344101       
18              207.920000      38.914398       106.826099      0.020177        0.364278       
19              207.920000      43.103986       112.124990      0.020150        0.384428       
20              207.920000      47.297524       116.900333      0.020169        0.404597       
21              207.920000      51.515389       121.246059      0.020286        0.424883       
22              217.854000      55.914515       125.629140      0.020193        0.445076       
23              217.854000      60.322791       129.639726      0.020235        0.465311       
24              217.854000      64.715599       133.303669      0.020164        0.485475       
25              217.854000      69.104921       136.672820      0.020148        0.505623       
26              240.491000      73.952979       140.653311      0.020159        0.525782       
27              240.491000      78.797430       144.337199      0.020144        0.545926       
28              240.491000      83.643324       147.759883      0.020150        0.566076       
29              240.491000      88.490420       150.948039      0.020155        0.586231       
30              240.491000      93.337516       153.924259      0.020155        0.606386       
31              263.027000      98.638036       157.433445      0.020152        0.626538       
32              263.027000      103.936715      160.722819      0.020145        0.646683       
33              263.027000      109.225136      163.807645      0.020106        0.666789       
34              263.027000      114.521710      166.716226      0.020137        0.686926       
35              263.027000      119.825650      169.462841      0.020165        0.707091       
36              285.880000      125.587561      172.689243      0.020155        0.727246       
37              285.880000      131.360050      175.747086      0.020192        0.747438       
38              285.880000      137.124534      178.640147      0.020164        0.767602       
39              285.880000      142.885302      181.383381      0.020151        0.787753       
