#timestep       power           acc-energy      avg-power       dt              acc-time       
1               256.759000      5.185248        256.759000      0.020195        0.020195       
2               256.759000      10.425442       256.759000      0.020409        0.040604       
3               256.759000      15.638677       256.759000      0.020304        0.060908       
4               256.759000      20.857047       256.759000      0.020324        0.081232       
5               260.755000      26.152199       257.558169      0.020307        0.101539       
6               260.755000      31.446829       258.090913      0.020305        0.121844       
7               260.755000      36.740938       258.471427      0.020303        0.142147       
8               260.755000      42.046259       258.757357      0.020346        0.162493       
9               260.755000      47.340889       258.979253      0.020305        0.182798       
10              262.954000      52.679907       259.376606      0.020304        0.203102       
11              262.954000      58.035492       259.702650      0.020367        0.223469       
