#timestep       power           acc-energy      avg-power       dt              acc-time       
1               20.206000       0.407818        20.206000       0.020183        0.020183       
2               28.814000       1.003086        24.560162       0.020659        0.040842       
3               28.814000       1.585100        25.967794       0.020199        0.061041       
4               28.814000       2.166192        26.674614       0.020167        0.081208       
5               28.814000       2.748292        27.100803       0.020202        0.101410       
6               28.814000       3.330710        27.385526       0.020213        0.121623       
7               54.168000       4.422195        31.192082       0.020150        0.141773       
8               54.168000       5.513843        34.051621       0.020153        0.161926       
9               54.168000       6.605545        36.278255       0.020154        0.182080       
10              54.168000       7.696921        38.060612       0.020148        0.202228       
11              54.168000       8.788244        39.519929       0.020147        0.222375       
12              73.924000       10.278848       42.380185       0.020164        0.242539       
13              73.924000       11.768268       44.799585       0.020148        0.262687       
14              73.924000       13.257689       46.874288       0.020148        0.282835       
15              73.924000       14.747701       48.673728       0.020156        0.302991       
16              73.924000       16.256860       50.267651       0.020415        0.323406       
