#timestep       power           acc-energy      avg-power       dt              acc-time       
1               18.494000       0.373431        18.494000       0.020192        0.020192       
2               25.118000       0.890636        21.838403       0.020591        0.040783       
3               25.118000       1.397040        22.923333       0.020161        0.060944       
4               25.118000       1.903167        23.468657       0.020150        0.081094       
5               25.118000       2.409496        23.797021       0.020158        0.101252       
6               25.118000       2.915624        24.016273       0.020150        0.121402       
7               41.643000       3.754813        26.525661       0.020152        0.141554       
8               41.643000       4.594003        28.409602       0.020152        0.161706       
9               41.643000       5.433318        29.876212       0.020155        0.181861       
10              41.643000       6.272383        31.049862       0.020149        0.202010       
11              41.643000       7.111697        32.010880       0.020155        0.222165       
12              56.255000       8.247092        34.029957       0.020183        0.242348       
13              56.255000       9.380799        35.736241       0.020153        0.262501       
14              56.255000       10.514562       37.199279       0.020154        0.282655       
15              56.255000       11.647875       38.467097       0.020146        0.302801       
16              56.255000       12.786477       39.581591       0.020240        0.323041       
