#timestep       power           acc-energy      avg-power       dt              acc-time       
1               19.648000       0.396595        19.648000       0.020185        0.020185       
2               19.648000       0.799674        19.648000       0.020515        0.040700       
3               19.648000       1.198823        19.648000       0.020315        0.061015       
4               31.184000       1.832014        22.528454       0.020305        0.081320       
5               31.184000       2.466639        24.260993       0.020351        0.101671       
6               31.184000       3.100142        25.413919       0.020315        0.121986       
7               31.184000       3.733365        26.237348       0.020306        0.142292       
8               31.184000       4.366587        26.855109       0.020306        0.162598       
9               44.810000       5.279098        28.853521       0.020364        0.182962       
10              44.810000       6.182960        30.437991       0.020171        0.203133       
11              44.810000       7.086778        31.736152       0.020170        0.223303       
12              44.810000       7.990865        32.819523       0.020176        0.243479       
13              44.810000       8.894503        33.736665       0.020166        0.263645       
14              57.107000       10.046465       35.397687       0.020172        0.283817       
15              57.107000       11.198314       36.838133       0.020170        0.303987       
16              57.107000       12.350562       38.099732       0.020177        0.324164       
17              57.107000       13.502124       39.212858       0.020165        0.344329       
18              57.107000       14.657456       40.205881       0.020231        0.364560       
