#timestep       power           acc-energy      avg-power       dt              acc-time       
1               20.155000       0.406788        20.155000       0.020183        0.020183       
2               20.155000       0.820591        20.155000       0.020531        0.040714       
3               20.155000       1.229878        20.155000       0.020307        0.061021       
4               20.155000       1.639186        20.155000       0.020308        0.081329       
5               42.076000       2.494212        24.537259       0.020321        0.101650       
6               42.076000       3.348692        27.457746       0.020308        0.121958       
7               42.076000       4.204770        29.547800       0.020346        0.142304       
8               42.076000       5.059796        31.113276       0.020321        0.162625       
9               42.076000       5.914823        32.330977       0.020321        0.182946       
10              62.764000       7.190313        35.373560       0.020322        0.203268       
11              62.764000       8.467498        37.866072       0.020349        0.223617       
