#timestep       power           acc-energy      avg-power       dt              acc-time       
1               261.576000      5.288282        261.576000      0.020217        0.020217       
2               248.753000      10.360604       255.137028      0.020391        0.040608       
3               248.753000      15.411534       253.008949      0.020305        0.060913       
4               248.753000      20.462215       251.944974      0.020304        0.081217       
5               248.753000      25.489513       251.308952      0.020210        0.101427       
6               248.753000      30.540194       250.882635      0.020304        0.121731       
7               259.800000      35.815173       252.157378      0.020304        0.142035       
8               259.800000      41.095348       253.114077      0.020324        0.162359       
9               259.800000      46.370328       253.857254      0.020304        0.182663       
10              259.800000      51.656218       254.452849      0.020346        0.203009       
