#timestep       power           acc-energy      avg-power       dt              acc-time       
1               110.937000      2.238820        110.937000      0.020181        0.020181       
2               110.937000      4.515025        110.937000      0.020518        0.040699       
3               110.937000      6.768599        110.937000      0.020314        0.061013       
4               110.937000      9.024281        110.937000      0.020333        0.081346       
5               124.191000      11.546352       113.584827      0.020308        0.101654       
6               124.191000      14.068547       115.350943      0.020309        0.121963       
7               124.191000      16.590866       116.612894      0.020310        0.142273       
8               124.191000      19.116787       117.560740      0.020339        0.162612       
9               124.191000      21.641217       118.297451      0.020327        0.182939       
10              135.943000      24.404939       120.062275      0.020330        0.203269       
11              135.943000      27.172466       121.507985      0.020358        0.223627       
12              135.943000      29.932925       122.709616      0.020306        0.243933       
13              135.943000      32.694063       123.726794      0.020311        0.264244       
14              135.943000      35.456833       124.599243      0.020323        0.284567       
15              145.878000      38.419615       126.016770      0.020310        0.304877       
16              145.878000      41.382835       127.257402      0.020313        0.325190       
17              145.878000      44.344742       128.351698      0.020304        0.345494       
18              145.878000      47.307232       129.324695      0.020308        0.365802       
19              145.878000      50.269722       130.195339      0.020308        0.386110       
20              217.857000      54.704420       134.585475      0.020356        0.406466       
21              217.857000      59.128224       138.547570      0.020306        0.426772       
22              217.857000      63.552899       142.150432      0.020310        0.447082       
23              217.857000      67.982368       145.443585      0.020332        0.467414       
24              217.857000      72.406608       148.458769      0.020308        0.487722       
25              233.853000      77.156630       151.872965      0.020312        0.508034       
26              233.853000      81.911095       155.027482      0.020331        0.528365       
27              233.853000      86.663690       157.947121      0.020323        0.548688       
28              233.853000      91.420026       160.660261      0.020339        0.569027       
29              256.122000      96.626218       163.952765      0.020327        0.589354       
30              256.122000      101.826007      167.022070      0.020302        0.609656       
31              256.122000      107.037577      169.899838      0.020348        0.630004       
32              256.122000      112.243257      172.594574      0.020325        0.650329       
33              256.122000      117.445351      175.124286      0.020311        0.670640       
34              278.637000      123.102518      178.165953      0.020303        0.690943       
35              278.637000      128.762750      181.035476      0.020314        0.711257       
36              278.637000      134.395675      183.732927      0.020216        0.731473       
37              278.637000      140.054236      186.296589      0.020308        0.751781       
38              278.637000      145.720598      188.728648      0.020336        0.772117       
