1               31.879262       0.675171        31.880768       0.021179        0.021178       
2               33.927559       1.384460        32.897549       0.020906        0.042084       
3               32.736853       2.070068        32.844152       0.020943        0.063027       
4               33.834295       2.778931        33.091175       0.020951        0.083978       
5               34.454013       3.500122        33.363093       0.020932        0.104910       
6               33.704674       4.204651        33.419844       0.020903        0.125813       
7               33.253194       4.900574        33.396077       0.020928        0.146741       
8               33.269437       5.598999        33.380227       0.020993        0.167734       
9               33.789250       6.304688        33.425517       0.020885        0.188619       
10              34.955172       7.035950        33.578235       0.020920        0.209539       
11              33.411788       7.734924        33.563125       0.020920        0.230459       
12              34.706958       8.454712        33.657561       0.020739        0.251198       
13              32.281608       9.128784        33.551962       0.020881        0.272079       
14              34.932565       9.860901        33.650702       0.020958        0.293037       
15              33.702974       10.565125       33.654182       0.020895        0.313932       
16              32.178943       11.239563       33.561854       0.020959        0.334891       
17              35.862718       11.970947       33.693928       0.020394        0.355285       
18              32.952523       12.655701       33.652961       0.020780        0.376065       
19              32.279273       13.331177       33.580552       0.020926        0.396991       
20              34.869283       14.057922       33.644835       0.020842        0.417833       
21              34.919598       14.769409       33.704107       0.020375        0.438208       
22              32.084087       15.436951       33.630675       0.020806        0.459014       
23              34.140492       16.132324       33.652336       0.020368        0.479382       
24              33.272962       16.804871       33.636987       0.020213        0.499595       
25              35.252335       17.516968       33.699762       0.020200        0.519795       
26              32.906409       18.182434       33.670052       0.020223        0.540018       
27              34.245764       18.869507       33.690675       0.020063        0.560081       
28              34.181621       19.560181       33.707770       0.020206        0.580287       
29              32.848373       20.224670       33.678820       0.020229        0.600516       
30              34.248293       20.916931       33.697364       0.020213        0.620729       
31              34.393903       21.613098       33.719360       0.020241        0.640970       
32              32.792087       22.277466       33.690948       0.020260        0.661230       
33              33.213338       22.945984       33.676839       0.020128        0.681358       
34              34.892750       23.651794       33.711896       0.020228        0.701586       
35              33.913451       24.337524       33.717542       0.020220        0.721806       
36              32.760229       24.999084       33.691489       0.020194        0.742000       
37              34.135127       25.687317       33.703224       0.020162        0.762162       
38              33.968917       26.372742       33.710077       0.020178        0.782340       
39              33.437124       27.047302       33.703215       0.020174        0.802514       
40              32.677833       27.706055       33.678089       0.020159        0.822673       
41              35.166978       28.411926       33.713551       0.020072        0.842745       
42              33.367698       29.086121       33.705453       0.020205        0.862950       
43              32.292137       29.739197       33.673089       0.020224        0.883174       
44              17.852715       30.101196       33.318018       0.020277        0.903451       
45              13.355384       30.372498       32.879030       0.020314        0.923765       
