#timestep       power           acc-energy      avg-power       dt              acc-time       
1               219.202000      4.426346        219.202000      0.020193        0.020193       
2               219.202000      8.899382        219.202000      0.020406        0.040599       
3               219.202000      13.351375       219.202000      0.020310        0.060909       
4               219.202000      17.802052       219.202000      0.020304        0.081213       
5               219.202000      22.258209       219.202000      0.020329        0.101542       
6               206.366000      26.450328       217.062175      0.020314        0.121856       
7               206.366000      30.640590       215.534430      0.020305        0.142161       
8               206.366000      34.837662       214.386930      0.020338        0.162499       
9               206.366000      39.038654       213.493976      0.020357        0.182856       
10              206.366000      43.235107       212.780620      0.020335        0.203191       
11              183.995000      46.971861       210.164928      0.020309        0.223500       
12              183.995000      50.710088       207.984217      0.020317        0.243817       
13              183.995000      54.450522       206.137978      0.020329        0.264146       
14              183.995000      58.158389       204.568409      0.020152        0.284298       
15              183.995000      61.864417       203.207255      0.020142        0.304440       
16              163.665000      65.163903       200.751396      0.020160        0.324600       
17              163.665000      68.462080       198.583562      0.020152        0.344752       
18              163.665000      71.765822       196.652094      0.020186        0.364938       
19              163.665000      75.068582       194.923586      0.020180        0.385118       
20              163.665000      78.371669       193.367058      0.020182        0.405300       
21              144.030000      81.276178       191.028608      0.020166        0.425466       
22              144.030000      84.182703       188.900390      0.020180        0.445646       
23              144.030000      87.093405       186.953892      0.020209        0.465855       
24              144.030000      90.000651       185.171284      0.020185        0.486040       
25              144.030000      92.907464       183.531068      0.020182        0.506222       
26              121.746000      95.363812       181.162944      0.020176        0.526398       
27              121.746000      97.821498       178.968501      0.020187        0.546585       
28              121.746000      100.279185      176.930379      0.020187        0.566772       
29              121.746000      102.740889      175.029453      0.020220        0.586992       
30              121.746000      105.207463      173.251735      0.020260        0.607252       
