#timestep       power           acc-energy      avg-power       dt              acc-time       
1               258.788000      5.229070        258.788000      0.020206        0.020206       
2               258.788000      10.504464       258.788000      0.020385        0.040591       
3               258.788000      15.767953       258.788000      0.020339        0.060930       
4               258.788000      21.022902       258.788000      0.020306        0.081236       
5               256.780000      26.238874       258.386337      0.020313        0.101549       
6               256.780000      31.458441       258.118425      0.020327        0.121876       
7               256.780000      36.672616       257.927275      0.020306        0.142182       
8               256.780000      41.886277       257.783913      0.020304        0.162486       
9               262.127000      47.208241       258.266315      0.020303        0.182789       
10              262.127000      52.530206       258.652266      0.020303        0.203092       
11              262.127000      57.853219       258.968119      0.020307        0.223399       
12              262.127000      63.183309       259.231657      0.020334        0.243733       
