#timestep       power           acc-energy      avg-power       dt              acc-time       
1               42.162000       0.851251        42.162000       0.020190        0.020190       
2               42.162000       1.717553        42.162000       0.020547        0.040737       
3               42.162000       2.573906        42.162000       0.020311        0.061048       
4               42.162000       3.431397        42.162000       0.020338        0.081386       
5               42.162000       4.287369        42.162000       0.020302        0.101688       
6               59.054000       5.486756        44.974149       0.020310        0.121998       
7               59.054000       6.686852        46.984623       0.020322        0.142320       
8               59.054000       7.887301        48.493073       0.020328        0.162648       
9               59.054000       9.087810        49.666406       0.020329        0.182977       
10              59.054000       10.287551       50.604552       0.020316        0.203293       
11              73.612000       11.784230       52.696390       0.020332        0.223625       
12              73.612000       13.281866       54.440572       0.020345        0.243970       
