#timestep       power           acc-energy      avg-power       dt              acc-time       
1               103.814000      2.095382        103.814000      0.020184        0.020184       
2               111.254000      4.375755        107.562622      0.020497        0.040681       
3               111.254000      6.646894        108.796042      0.020414        0.061095       
4               111.254000      8.889219        109.405767      0.020155        0.081250       
5               111.254000      11.133657       109.773394      0.020174        0.101424       
6               111.254000      13.375870       110.018834      0.020154        0.121578       
7               126.118000      15.919292       112.309369      0.020167        0.141745       
8               126.118000      18.460191       114.027814      0.020147        0.161892       
9               126.118000      21.002730       115.366652      0.020160        0.182052       
10              126.118000      23.543629       116.437911      0.020147        0.202199       
11              126.118000      26.085411       117.315311      0.020154        0.222353       
12              137.015000      28.847634       118.952937      0.020160        0.242513       
13              137.015000      31.609034       120.338809      0.020154        0.262667       
14              137.015000      34.372079       121.527822      0.020166        0.282833       
15              137.015000      37.137863       122.559520      0.020186        0.303019       
16              137.015000      39.898579       123.460796      0.020149        0.323168       
17              209.179000      44.117719       128.496464      0.020170        0.343338       
18              209.179000      48.332048       132.968481      0.020147        0.363485       
19              209.179000      52.550561       136.974553      0.020167        0.383652       
20              209.179000      56.765936       140.577945      0.020152        0.403804       
21              209.179000      60.986959       143.842936      0.020179        0.423983       
22              220.815000      65.437927       147.336262      0.020157        0.444140       
23              220.815000      69.886687       150.524756      0.020147        0.464287       
24              220.815000      74.344500       153.453739      0.020188        0.484475       
25              220.815000      78.804301       156.149541      0.020197        0.504672       
26              220.815000      83.259244       158.635266      0.020175        0.524847       
27              243.157000      88.163963       161.763398      0.020171        0.545018       
28              243.157000      93.067711       164.667694      0.020167        0.565185       
29              243.157000      97.973160       167.372775      0.020174        0.585359       
30              243.157000      102.877150      169.896884      0.020168        0.605527       
31              243.157000      107.780411      172.257934      0.020165        0.625692       
32              265.620000      113.137170      175.173172      0.020167        0.645859       
33              265.620000      118.487819      177.908837      0.020144        0.666003       
34              265.620000      123.840062      180.484618      0.020150        0.686153       
35              265.620000      129.198414      182.916124      0.020173        0.706326       
36              265.620000      134.550923      185.210162      0.020151        0.726477       
37              286.088000      140.316740      187.933183      0.020154        0.746631       
38              286.088000      146.081414      190.512563      0.020150        0.766781       
39              286.088000      151.865827      192.968014      0.020219        0.787000       
