#timestep       power           acc-energy      avg-power       dt              acc-time       
1               237.571000      4.801785        237.571000      0.020212        0.020212       
2               218.253000      9.257857        227.863264      0.020417        0.040629       
3               218.253000      13.690357       224.660421      0.020309        0.060938       
4               218.253000      18.121766       223.059078      0.020304        0.081242       
5               218.253000      22.556667       222.097503      0.020320        0.101562       
6               218.253000      26.992222       221.456474      0.020323        0.121885       
7               195.837000      30.969280       217.797501      0.020308        0.142193       
8               195.837000      34.946534       215.052946      0.020309        0.162502       
9               195.837000      38.929662       212.915388      0.020339        0.182841       
10              195.837000      42.905545       211.208583      0.020302        0.203143       
11              195.837000      46.885149       209.810748      0.020321        0.223464       
12              173.596000      50.422167       206.784671      0.020375        0.243839       
13              173.596000      53.950333       204.231223      0.020324        0.264163       
14              173.596000      57.475026       202.044616      0.020304        0.284467       
15              173.596000      61.004059       200.147177      0.020329        0.304796       
16              173.596000      64.533265       198.486942      0.020330        0.325126       
17              151.049000      67.601675       195.697299      0.020314        0.345440       
18              151.049000      70.690476       193.201971      0.020449        0.365889       
19              151.049000      73.735624       191.000686      0.020160        0.386049       
20              151.049000      76.781829       189.017244      0.020167        0.406216       
21              151.049000      79.829998       187.220325      0.020180        0.426396       
22              128.609000      82.424556       184.572532      0.020174        0.446570       
23              128.609000      85.017956       182.154662      0.020165        0.466735       
24              128.609000      87.606341       179.941176      0.020126        0.486861       
25              128.609000      90.198455       177.900609      0.020155        0.507016       
26              128.609000      92.795971       176.012297      0.020197        0.527213       
27              121.752000      95.254509       174.010715      0.020193        0.547406       
28              121.752000      97.721448       172.145424      0.020262        0.567668       
29              121.752000      100.169881      170.421283      0.020110        0.587778       
30              121.752000      102.622088      168.808819      0.020141        0.607919       
31              120.760000      105.058180      167.265591      0.020173        0.628092       
32              120.760000      107.495962      165.817436      0.020187        0.648279       
33              120.760000      109.931691      164.457858      0.020170        0.668449       
34              120.760000      112.380342      163.171336      0.020277        0.688726       
35              120.760000      114.820539      161.962469      0.020207        0.708933       
36              104.649000      116.933297      160.375489      0.020189        0.729122       
37              104.649000      119.042603      158.876415      0.020156        0.749278       
38              104.649000      121.158606      157.451489      0.020220        0.769498       
39              104.649000      123.272201      156.101028      0.020197        0.789695       
40              104.649000      125.378262      154.822383      0.020125        0.809820       
41              78.522000       126.966291      152.963327      0.020224        0.830044       
42              78.522000       128.553849      151.193220      0.020218        0.850262       
43              78.522000       130.143056      149.503626      0.020239        0.870501       
44              78.522000       131.723233      147.899770      0.020124        0.890625       
45              78.522000       133.306864      146.363514      0.020168        0.910793       
46              65.767000       134.635687      144.614367      0.020205        0.930998       
47              65.767000       135.961812      142.942856      0.020164        0.951162       
48              65.767000       137.287346      141.341443      0.020155        0.971317       
49              65.767000       138.613735      139.804168      0.020168        0.991485       
50              65.767000       139.941571      138.326608      0.020190        1.011675       
51              60.507000       141.162844      136.804393      0.020184        1.031859       
52              60.507000       142.386477      135.337813      0.020223        1.052082       
