#timestep       power           acc-energy      avg-power       dt              acc-time       
1               61.939000       1.250115        61.939000       0.020183        0.020183       
2               61.939000       2.520112        61.939000       0.020504        0.040687       
3               71.293000       3.967503        65.052757       0.020302        0.060989       
4               71.293000       5.415962        66.612088       0.020317        0.081306       
5               71.293000       6.863923        67.547663       0.020310        0.101616       
6               71.293000       8.317944        68.173722       0.020395        0.122011       
7               71.293000       9.757136        68.616547       0.020187        0.142198       
8               85.718000       11.488297       70.743356       0.020196        0.162394       
9               85.718000       13.218086       72.398511       0.020180        0.182574       
10              85.718000       14.948732       73.724784       0.020190        0.202764       
11              85.718000       16.672864       74.807132       0.020114        0.222878       
12              85.718000       18.400853       75.712148       0.020159        0.243037       
13              98.213000       20.385836       77.439662       0.020211        0.263248       
14              98.213000       22.367676       78.918650       0.020179        0.283427       
15              98.213000       24.350400       80.201572       0.020188        0.303615       
16              98.213000       26.332142       81.324001       0.020178        0.323793       
17              98.213000       28.314572       82.315066       0.020185        0.343978       
18              109.179000      30.518241       83.804023       0.020184        0.364162       
19              109.179000      32.723001       85.137220       0.020194        0.384356       
20              109.179000      34.926452       86.336641       0.020182        0.404538       
21              109.179000      37.130012       87.422123       0.020183        0.424721       
22              109.179000      39.333353       88.409027       0.020181        0.444902       
23              120.280000      41.765415       89.794537       0.020220        0.465122       
