#timestep       power           acc-energy      avg-power       dt              acc-time       
1               22.863000       0.462153        22.863000       0.020214        0.020214       
2               30.858000       1.096778        26.895005       0.020566        0.040780       
3               30.858000       1.719616        28.207076       0.020184        0.060964       
4               30.858000       2.342361        28.866369       0.020181        0.081145       
5               30.858000       2.965014        29.262993       0.020178        0.101323       
6               52.425000       4.022584        33.108775       0.020173        0.121496       
7               52.425000       5.080101        35.859198       0.020172        0.141668       
8               52.425000       6.137775        37.924255       0.020175        0.161843       
9               52.425000       7.194873        39.530748       0.020164        0.182007       
10              52.425000       8.252180        40.817016       0.020168        0.202175       
11              70.695000       9.677392        43.526172       0.020160        0.222335       
12              70.695000       11.103239       45.785797       0.020169        0.242504       
13              70.695000       12.524562       47.692813       0.020105        0.262609       
14              70.695000       13.947935       49.330788       0.020134        0.282743       
15              70.695000       15.376752       50.756061       0.020211        0.302954       
16              86.389000       17.121205       52.982713       0.020193        0.323147       
17              86.389000       18.865053       54.946810       0.020186        0.343333       
18              86.389000       20.610111       56.693920       0.020200        0.363533       
19              86.389000       22.353959       58.256066       0.020186        0.383719       
20              86.389000       24.106187       59.668485       0.020283        0.404002       
