#timestep       power           acc-energy      avg-power       dt              acc-time       
1               18.110000       0.365514        18.110000       0.020183        0.020183       
2               18.110000       0.737149        18.110000       0.020521        0.040704       
3               25.864000       1.262447        20.691108       0.020310        0.061014       
4               25.864000       1.787719        21.982948       0.020309        0.081323       
5               25.864000       2.312991        22.758494       0.020309        0.101632       
6               25.864000       2.838211        23.275666       0.020307        0.121939       
7               25.864000       3.363458        23.645192       0.020308        0.142247       
8               39.758000       4.171420        25.659380       0.020322        0.162569       
9               39.758000       4.980177        27.227323       0.020342        0.182911       
10              39.758000       5.782255        28.472092       0.020174        0.203085       
11              39.758000       6.588189        29.496361       0.020271        0.223356       
12              39.758000       7.390307        30.346473       0.020175        0.243531       
13              52.305000       8.455707        32.041332       0.020369        0.263900       
14              52.305000       9.511902        33.481650       0.020193        0.284093       
15              52.305000       10.569196       34.732016       0.020214        0.304307       
16              52.305000       11.625129       35.825294       0.020188        0.324495       
17              52.305000       12.682788       36.791992       0.020221        0.344716       
