#timestep       power           acc-energy      avg-power       dt              acc-time       
1               249.569000      5.037301        249.569000      0.020184        0.020184       
2               249.569000      10.127011       249.569000      0.020394        0.040578       
3               249.569000      15.194260       249.569000      0.020304        0.060882       
4               249.569000      20.261259       249.569000      0.020303        0.081185       
5               249.569000      25.329507       249.569000      0.020308        0.101493       
6               253.700000      30.484437       250.258077      0.020319        0.121812       
7               253.700000      35.639367       250.750133      0.020319        0.142131       
8               253.700000      40.794805       251.119129      0.020321        0.162452       
9               253.700000      45.945676       251.405849      0.020303        0.182755       
10              253.700000      51.096293       251.635222      0.020302        0.203057       
11              257.041000      56.324250       252.127389      0.020339        0.223396       
12              257.041000      61.554006       252.537545      0.020346        0.243742       
