#timestep       power           acc-energy      avg-power       dt              acc-time       
1               17.193000       0.347058        17.193000       0.020186        0.020186       
2               17.193000       0.699841        17.193000       0.020519        0.040705       
3               27.492000       1.259413        20.626169       0.020354        0.061059       
4               27.492000       1.817666        22.339652       0.020306        0.081365       
5               27.492000       2.375891        23.368652       0.020305        0.101670       
6               27.492000       2.934281        24.055229       0.020311        0.121981       
7               27.492000       3.492506        24.545675       0.020305        0.142286       
8               43.842000       4.382762        26.955579       0.020306        0.162592       
9               43.842000       5.273193        28.830699       0.020310        0.182902       
10              43.842000       6.164150        30.331800       0.020322        0.203224       
11              43.842000       7.055721        31.560747       0.020336        0.223560       
