#timestep       power           acc-energy      avg-power       dt              acc-time       
1               231.573000      4.677311        231.573000      0.020198        0.020198       
2               231.573000      9.400938        231.573000      0.020398        0.040596       
3               216.356000      13.797291       226.497003      0.020320        0.060916       
4               216.356000      18.188886       223.962439      0.020298        0.081214       
5               216.356000      22.581778       222.441121      0.020304        0.101518       
6               216.356000      26.979646       221.425960      0.020327        0.121845       
7               216.356000      31.372538       220.701787      0.020304        0.142149       
8               194.018000      35.320417       217.360423      0.020348        0.162497       
9               194.018000      39.266549       214.763770      0.020339        0.182836       
10              194.018000      43.210741       212.687917      0.020329        0.203165       
11              194.018000      47.156873       210.988943      0.020339        0.223504       
12              194.018000      51.102811       209.573457      0.020338        0.243842       
13              163.054000      54.414275       205.996852      0.020309        0.264151       
14              163.054000      57.725412       202.931231      0.020307        0.284458       
15              163.054000      61.049105       200.264743      0.020384        0.304842       
16              163.054000      64.360569       197.940552      0.020309        0.325151       
17              163.054000      67.677250       195.886591      0.020341        0.345492       
18              154.585000      70.818572       193.592277      0.020321        0.365813       
19              154.585000      73.960666       191.538970      0.020326        0.386139       
20              154.585000      77.100133       189.692490      0.020309        0.406448       
21              154.585000      80.243619       188.019718      0.020335        0.426783       
22              132.401000      82.932551       185.493257      0.020309        0.447092       
23              132.401000      85.621086       183.186676      0.020306        0.467398       
24              132.401000      88.314255       181.068675      0.020341        0.487739       
25              132.401000      91.007423       179.120263      0.020341        0.508080       
26              132.401000      93.697944       177.323555      0.020321        0.528401       
27              109.779000      95.927446       174.823578      0.020309        0.548710       
28              109.779000      98.163315       172.495663      0.020367        0.569077       
29              109.779000      100.392816      170.334579      0.020309        0.589386       
30              109.779000      102.621550      168.318139      0.020302        0.609688       
31              109.779000      104.850393      166.431572      0.020303        0.629991       
32              101.385000      106.909015      164.400542      0.020305        0.650296       
33              101.385000      108.967739      162.492416      0.020306        0.670602       
34              101.385000      111.038832      160.685978      0.020428        0.691030       
