1               31.774045       0.652893        31.774045       0.020548        0.020548       
2               34.071532       1.342773        32.914341       0.020248        0.040796       
3               33.848139       2.028198        33.224097       0.020250        0.061046       
4               33.642327       2.708984        33.328220       0.020236        0.081282       
5               33.961043       3.396118        33.454348       0.020233        0.101515       
6               32.222968       4.048279        33.249658       0.020239        0.121754       
7               34.143921       4.740479        33.377305       0.020273        0.142027       
8               33.754268       5.425049        33.424408       0.020281        0.162308       
9               33.912776       6.111511        33.478561       0.020242        0.182550       
10              33.760278       6.794617        33.506671       0.020234        0.202784       
11              18.818467       7.187866        32.134451       0.020897        0.223681       
12              11.024924       7.421143        30.310172       0.021159        0.244840       
